Klienci:
0,51.10782511684912,17.010632515595734
1,51.115100259220895,17.03135984967431
2,51.06250032278064,17.02679109365681
3,51.11789412711662,17.044061347263945
4,51.08353577863087,17.053915604058
5,51.072962306126655,17.05907080625801
6,51.107975649876536,17.039184026330933
7,51.16379178092952,17.070924228400944
8,51.052468104736846,17.032536686417057
9,51.09242833970565,17.05527484869159
10,51.09866966782521,17.070940451809985
11,51.089997172459015,17.039745403495495
12,51.19111112951489,17.068069264887292
13,51.08155887907153,17.0063038926461
14,51.11038845454782,17.019086408224243
15,51.0347288727299,17.066738168805568
16,51.10774615703042,16.962567171621526
17,51.10362310566145,16.998116127476678
18,51.11578838618964,17.04025091009781
19,51.1058207853658,17.032322957849292
20,51.113476299782775,16.98335576977255
21,51.06349799104821,17.068250145915524
22,51.11671653079096,17.04691070531897
23,51.09902083509551,17.02620027776985
24,51.07935049371611,17.07424375381612
25,51.115124573790105,17.031141707846764
26,51.14609198813991,17.05520778292862
27,51.09032109202873,17.072035432147402
28,51.05055515522991,17.102631237353265
29,51.04617550284769,17.003533131146934
30,51.11690698009002,17.045582534071364
31,51.10012543877246,16.974496346666744
32,51.139603585913875,16.9943910092405
33,51.11660918158349,17.071880379165314
34,51.17038267144262,17.059551945500026
35,51.10078114411323,17.128108910962997
36,51.16398007793056,17.07433792727939
37,51.101764722517586,17.064771136589826
38,51.11275534150341,17.04109660676071
39,51.123002617697146,17.05928699664921
40,51.19740879723369,17.041891934117096
41,51.13137712369235,16.960586262403886
42,51.10821282132011,17.066232750596264
43,51.11481997119094,17.017855102823102
44,51.193899122853104,17.048814826521568
45,51.11853343743508,17.082476598177124
46,51.10677325711026,17.039615586757705
47,51.07416409459575,17.06170050696718
48,51.12828315336054,17.026212317762685
49,51.06297627940304,16.98365152306292
50,51.10378721585259,17.033052341583304
51,51.103696462583194,17.03921940011729
52,51.06856549229433,16.984162719495234
53,51.06489901988955,17.11415733245465
54,51.17938708071624,16.99872245206778
55,51.05168527496456,17.048946700017186
56,51.107604955876255,17.038636940788706
57,51.05471226039202,17.004845276501506
58,51.09178165808431,17.11814380649336
59,51.03539560715469,17.091898780980355
60,51.071191163894554,17.01500393687881
61,51.127221078961,17.09533001373813
62,51.14508582937636,17.03549618446244
63,51.10353379457966,17.03767533534282
64,51.16401518516957,17.094980231192952
65,51.12563775972419,17.06218224231917
66,51.18102792696824,17.016388850432364
67,51.054106238336786,17.02357978631413
68,51.093397294668264,17.02212119083898
69,51.1066689017592,16.959802754262917
70,51.11807587900237,17.053288128210877
71,51.154031973584836,17.013245946676854
72,51.125638428628726,17.01415466894702
73,51.17658267645366,17.034367400315936
74,51.093308940725095,17.040836035114932
75,51.09248732669076,16.981167624870285
76,51.0989165590694,17.036881326288718
77,51.08088093666205,17.097048778823975
78,51.110490941003626,17.028740899914183
79,51.08081422567012,17.04200369727006
80,51.184187117137135,17.008467783306312
81,51.05082668085809,17.05995984355101
82,51.06919547065385,16.992758717050855
83,51.153699157119085,17.01332144933776
84,51.10463433999724,17.05462362071986
85,51.17643591143801,17.02248137145007
86,51.065108529250985,17.035699814134972
87,51.044318418206814,17.02683695716884
88,51.10648000955638,17.04416754758281
89,51.18060990882836,17.022385283306406
90,51.10403215454322,17.04381687588253
91,51.09372878108239,17.037832901811694
92,51.08323887160704,17.013615422115357
93,51.09997907903553,16.94889749487969
94,51.113916808398876,17.0160080697999
95,51.08622247293821,17.02335478489633
96,51.089261730158036,17.062396986851926
97,51.129608387377644,17.094148423383956
98,51.11615529878487,17.088824845918026
99,51.133659895155525,17.056756214199005
Rolnicy:
0,51.329761327912074,16.721929918885454
1,51.345213307688965,17.06262367501376
2,51.15333596967134,17.353002592650547
3,50.95633603452885,16.691495364494145
4,51.15811287851753,17.372941665324312
5,51.0676081307553,16.89422930891342
6,50.9459644628173,16.81180253369088
7,51.50147778542156,16.970480344272517
8,51.35207963297956,17.055973122063364
9,51.09778077541961,17.072424830496935
10,50.78985856525362,17.129138437364258
11,51.31188192889386,17.159769258058695
12,51.056718524243145,16.89607494241556
13,51.0621098805166,16.880381568985936
14,51.14281164151704,17.049842429313657
15,51.02449366655259,16.98521324594018
16,51.49625114393262,17.004342405121744
17,51.32664323660114,17.13683104491833
18,51.08880793154562,16.69225875222179
19,51.483371882149505,17.15534856625556
20,51.11645104157399,17.18375607140055
21,51.3074167474787,16.722844300067198
22,50.79476056383233,17.289191254156474
23,50.893943024381606,16.829259144494692
24,51.182337522956786,17.037271407252426
25,51.21043349538281,17.136953358000934
26,51.10661110309507,17.247615939228684
27,50.955783799213826,17.149171756816386
28,51.31609873621656,17.23065532558329
29,51.20421871621877,16.72503405195203
30,51.22737806434108,16.999649487721815
31,50.874017764423925,17.042873562264564
32,51.085316791583786,17.303410568340695
33,51.10976947073032,17.05606961697513
34,51.17354690431341,17.416882649284606
35,51.21441180108734,17.333077142605973
36,51.44438787665918,17.026186171802024
37,51.1433586960579,16.606892253168535
38,51.06891652902536,17.24823272093037
39,51.016222758477895,17.049166798703336
40,51.16561644391872,17.0542327331803
41,50.73002494325617,16.939779595463712
42,51.12409318703286,17.13907846957233
43,51.54376932072237,17.02168771762513
44,51.00797238256333,16.804836212591386
45,51.26237067366083,17.308939874108695
46,51.22598343121369,17.198919946831833
47,50.791480306829634,16.874440323468484
48,51.36393746115253,17.338013766524984
49,51.49723712736942,17.104694951445985
